19.220238,-17.064001,1.224531
19.527927,-16.792128,0.88321
19.370594,-16.083477,1.647574
19.610178,-16.874916,1.27063
19.638876,-16.75136,1.607223
19.647066,-16.709942,1.549242
19.457714,-15.783272,1.348489
19.696133,-16.660366,1.429281
19.720615,-16.40362,1.390417
19.830376,-16.621778,1.862531
20.007818,-17.29497,1.706934
19.995775,-17.151211,1.67328
19.99979,-16.939514,1.618361
19.93141,-16.410097,1.610543
20.302357,-17.911089,1.890427
19.995775,-16.531384,2.018603
20.063911,-16.70783,1.938368
20.091892,-16.449589,2.390592
20.318142,-16.974281,2.429238
20.318142,-16.909208,1.523583
20.365416,-17.106077,1.838645
15.222633,20.935474,-10.958765
15.570988,20.796076,-11.349428
15.85552,20.039375,-11.490644
16.205441,19.96682,-11.570309
16.345293,19.551188,-11.702431
16.195404,20.343687,-11.563915
16.340319,19.908346,-11.727859
16.394947,19.983973,-11.712887
16.380066,20.176977,-11.849157
16.399906,20.137093,-12.344335
16.300472,20.605318,-12.377376
16.409815,20.37859,-11.760819
16.503656,20.248148,-11.783588
16.488874,20.98031,-11.828447
16.592062,20.658627,-11.822962
16.616535,20.642962,-11.70526
16.64097,20.948952,-11.558816
16.839975,20.34017,-11.940334
17.046129,19.680902,-12.178279
16.960146,20.378597,-12.085836
16.839975,21.047499,-11.228234
31.977043,-1.534627,-41.244911
32.37162,-2.620447,-41.079983
32.222172,-1.965145,-41.443523
32.433804,-2.387813,-40.73452
32.548862,-2.599062,-41.409134
32.700703,-3.24259,-40.321537
32.349373,-1.710041,-41.441402
32.480335,-2.030883,-41.895298
32.362724,-1.50771,-41.644638
32.733585,-2.782423,-40.969242
32.502464,-1.752911,-42.320782
32.601784,-2.163577,-41.981541
32.698509,-2.407626,-41.766056
32.855961,-2.627527,-41.194805
32.72263,-2.016149,-42.43713
32.834152,-2.423481,-42.032154
32.517941,-0.905426,-42.624947
32.713863,-1.482396,-43.03093
32.884285,-2.159065,-41.925198
32.940826,-1.904005,-42.798122
32.829792,-0.977746,-43.518417
46.563793,-40.296658,-0.795766
46.741409,-40.525635,-0.777596
46.963993,-40.70528,-0.78884
47.049183,-40.774654,-0.817149
47.105415,-40.947926,-0.778577
47.117172,-40.963039,-0.613501
47.242302,-41.260323,-0.546501
47.218876,-41.137081,-0.52074
47.224083,-41.082794,-0.650347
47.321556,-41.485756,-0.755371
47.470432,-41.974251,-0.657787
47.378601,-41.566433,-0.718438
47.372124,-41.51247,-1.041573
47.248806,-40.961212,-0.929052
47.470432,-41.797195,-0.091109
47.523342,-41.869522,-0.338723
47.580025,-42.094868,-1.221102
47.355278,-41.037525,-0.884382
47.573589,-41.933407,-0.633207
47.392845,-41.142139,-0.496525
47.559425,-41.285973,-0.866527
33.003742,51.82431,44.833594595
33.055687,51.864403,43.9440829383
33.129089,51.806633,47.3389584832
33.281662,51.464649,42.608803
33.4482,51.510384,43.200512
33.56496,51.294258,45.6129326995
33.56496,51.333477,43.396244
33.65797,51.611317,44.4220082724
33.647419,51.867054,44.060642
33.788448,51.56078,45.5362515021
33.995377,51.538044,42.743408
34.215057,51.356972,42.641239
34.134457,51.828232,43.968327
34.190285,51.808216,43.582775
34.285114,51.534107,43.08432
34.138596,53.062046,46.5959076707
34.385742,52.03891,43.812469
34.359085,52.552361,45.329834
34.534908,52.417599,44.04567
34.545094,53.420383,46.8320314603
34.715588,53.13483,45.731628
52.321049,-0.403509,-6.944968
52.728806,-0.372554,-7.010635
53.201385,-0.681212,-7.012048
53.158989,-0.304687,-6.965231
53.154636,-0.174681,-7.269518
53.276272,-0.441932,-6.983118
53.315281,-0.440541,-6.917935
53.32719,-0.359443,-7.858333
53.432037,-0.681701,-6.966225
53.379112,-0.411372,-7.12176
53.373711,-0.383226,-7.38811
53.443909,-0.407728,-6.955215
53.379112,0.036855,-6.95486
53.450382,-0.232605,-6.766391
53.452538,-0.168208,-6.954048
53.532265,-0.418756,-7.415176
53.610737,-0.359347,-7.820802
53.651516,-0.442696,-6.951497
53.684746,0.013746,-6.404913
53.573135,0.552047,-6.89045
54.154095,-0.444231,-6.931705
73.150574,-12.953817,-22.178558
73.575371,-14.389047,-20.712076
73.536446,-13.833928,-21.011154
73.379761,-12.617677,-22.459093
73.455246,-12.781279,-22.11418
73.794014,-13.230515,-21.448774
73.71328,-12.720397,-21.798758
73.868805,-12.713548,-21.607077
73.881042,-12.732629,-21.747696
74.068077,-12.849094,-21.324337
74.068077,-12.456508,-22.570904
74.242828,-13.13448,-22.231668
74.082825,-12.064073,-22.21175
74.222382,-12.637861,-21.483376
74.059097,-11.677091,-22.338741
74.652412,-13.728851,-22.190079
74.45826,-12.801238,-20.989946
74.065506,-11.026644,-22.770529
74.434723,-12.581929,-21.245028
74.780754,-13.598746,-22.995789
74.987991,-12.81778,-20.247753
64.589378,33.571014,3.685557
64.758064,33.647118,3.505934
65.174744,32.202541,4.739989
65.122589,32.907761,3.907809
65.234711,32.676487,4.176224
65.125755,33.23933,3.572043
65.33786,32.827274,3.847688
65.579369,32.353355,3.952414
65.346512,33.364532,2.929516
65.389732,33.179359,3.1801
65.384232,33.235359,2.585286
65.449387,32.982235,3.518523
65.555122,32.679134,3.75916
65.514427,32.999004,3.564933
65.525391,32.998871,3.753986
65.724525,32.467133,3.697629
65.692574,32.655769,3.447104
65.834991,32.52422,3.469984
65.837326,32.721684,3.075154
65.698029,33.714306,3.84185
66.065094,32.278522,3.14913
82.904381,1.323077,101.130661
82.934685,1.681152,102.018196
83.209801,1.117798,101.023628
83.13945,2.102509,103.90097
83.337036,1.298298,101.262978
83.370773,1.299379,101.547249
83.259995,1.952924,101.255974
83.49707,1.062468,101.695587
83.696388,0.377764,101.89196
83.610466,0.965955,99.205475
83.58371,1.269276,100.591599
83.752892,0.885896,101.971527
84.083298,0.020635,102.44239
83.517036,2.825609,101.636269
83.816116,1.630251,99.829933
84.185005,0.074277,101.175262
83.935043,1.459541,103.458305
84.217651,0.246506,99.399963
83.961082,1.432432,104.613342
83.739815,2.502082,102.080269
84.286499,1.284942,103.96756
86.433685,-2.695352,2.483199
86.565414,-2.887379,3.699234
86.644493,-2.262628,3.079787
86.624237,-2.011003,3.706836
86.72049,-1.964609,5.304265
86.81015,-2.005539,4.012824
86.90654,-2.178624,4.451188
86.947792,-2.204754,3.654282
87.091438,-2.818859,3.450668
86.974792,-2.114703,3.587456
87.002258,-2.170074,3.322487
87.248833,-2.690586,4.588306
87.28299,-2.661876,4.10579
87.190727,-2.048269,2.87582
87.101715,-1.564333,3.434402
87.36779,-2.428666,2.802559
87.374603,-1.977161,3.800237
87.289818,-1.368534,3.906631
87.676567,-2.735139,2.312143
87.561714,-2.169178,3.742471
87.565109,-1.833692,4.056794
